,usertoken,visGroup,trial_duration,vars,varIndex,prior_belief,prior_lwr,prior_upr,post_belief,post_lwr,post_upr,diff_belief,diff_uncertainty,pop_corr,sample_corr,post_error,post_error_abs,prior_uncertainty,post_uncertainty,prior_sd,post_sd,exclude
1483,UVR4S5vg,band,8664,Income tax rate_Poverty rate,6,1.0,1.0,1.0,-1.0,-1.0,-1.0,-2.0,0.0,0.0,-0.05,-0.95,0.95,0.0,0.0,0.001,0.001,1
1484,UVR4S5vg,band,4888,Labor union participation_Corporate profits,9,-1.0,-1.0,-1.0,-1.0,-1.0,-0.04890747571725968,0.0,0.95109,-0.4,-0.45,-0.55,0.55,0.0,0.9510925242827403,0.001,0.47554626214137014,1
1485,UVR4S5vg,scatter,11698,Temperature_Crime rate,0,-0.5516062601317697,-1.0,0.35995269152727793,0.6437404783895393,0.2874809567790788,1.0,1.19535,-0.64743,0.4,0.57,0.07374047838953934,0.07374047838953934,1.359952691527278,0.7125190432209212,0.45577947582952383,0.17812976080523035,1
1486,UVR4S5vg,scatter,8556,Temperature_Sales of Mittens,3,1.0,0.30046184010285604,1.0,-1.0,-1.0,-1.0,-2.0,-0.69954,-0.9,-0.89,-0.10999999999999999,0.10999999999999999,0.699538159897144,0.0,0.349769079948572,0.001,1
1487,UVR4S5vg,band,12482,Vaccination rate_Rate of illness,8,-0.6854400783893573,-0.6854400783893573,-0.6854400783893573,-0.8842847247339176,-0.8842847247339176,-0.8842847247339176,-0.19884,0.0,-0.9,-0.93,0.045715275266082434,0.045715275266082434,0.0,0.0,0.001,0.001,1
1488,UVR4S5vg,scatter,4657,Weight_Price,2,-1.0,-1.0,-1.0,-0.2912813416607855,-1.0,1.0,0.70872,2.0,0.9,0.93,-1.2212813416607855,1.2212813416607855,0.0,2.0,0.001,0.6456406708303928,1
1489,UVR4S5vg,scatter,7480,Yearly income_Height,4,1.0,1.0,1.0,0.735900733457939,0.735900733457939,0.735900733457939,-0.2641,0.0,0.0,0.15,0.585900733457939,0.585900733457939,0.0,0.0,0.001,0.001,1
1490,UdUEE01K,scatter,7341,Exercise amount_Body weight,4,-1.0,-1.0,-0.4814966560641234,-0.7070567429230619,-1.0,-0.16584522825607007,0.29294,0.31565,-0.4,-0.38,-0.32705674292306186,0.32705674292306186,0.5185033439358766,0.8341547717439299,0.2592516719679383,0.2706057573334959,0
1491,UdUEE01K,hop,10118,Government spending_Budget deficit,7,0.8716072563805779,-1.0,1.0,0.8242222883485564,0.2909673772111201,1.0,-0.04738,-1.29097,0.9,0.88,-0.05577771165144363,0.05577771165144363,2.0,0.7090326227888799,0.935803628190289,0.26662745556871814,0
1492,UdUEE01K,hop,8699,Immigrant population_Economic growth,8,-0.5012375953138646,-1.0,1.0,0.3646921737437647,-0.334820287600555,1.0,0.86593,-0.66518,0.4,0.24,0.12469217374376473,0.12469217374376473,2.0,1.334820287600555,0.7506187976569323,0.3497562306721599,0
1493,UdUEE01K,hop,5935,Income tax rate_Poverty rate,9,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-0.05,-0.95,0.95,2.0,2.0,1.0,1.0,0
1494,UdUEE01K,hop,11641,Labor union participation_Corporate profits,6,0.17734511746074322,-0.14662370770006197,0.5013139426215483,-0.027525676194041948,-0.5613234093775752,0.5062720569894914,-0.20487,0.41966,-0.4,-0.45,0.42247432380595806,0.42247432380595806,0.6479376503216102,1.0675954663670666,0.16198441258040258,0.26689886659176665,0
1495,UdUEE01K,scatter,7176,Temperature_Crime rate,0,0.7858397400790491,0.44765898379654656,1.0,-0.4171420167353355,-1.0,0.2009530620124229,-1.20298,0.64861,0.4,0.57,-0.9871420167353355,0.9871420167353355,0.5523410162034534,1.200953062012423,0.16909037814125127,0.3090475393738792,0
1496,UdUEE01K,scatter,12983,Temperature_Sales of Mittens,1,-1.0,-1.0,1.0,-0.3660600391525453,-0.6770287404745219,-0.0550913378305688,0.63394,-1.37806,-0.9,-0.89,0.5239399608474546,0.5239399608474546,2.0,0.621937402643953,1.0,0.15548435066098829,0
1497,UdUEE01K,hop,42729,Vaccination rate_Rate of illness,5,-1.0,-1.0,-0.5667085418063387,-1.0,-1.0,1.0,0.0,1.56671,-0.9,-0.93,-0.06999999999999995,0.06999999999999995,0.4332914581936613,2.0,0.21664572909683066,1.0,0
1498,UdUEE01K,scatter,11745,Weight_Price,2,0.3160023943905894,-0.2796047867526941,0.9116095755338732,-0.7050051454844417,-0.9069144521103544,-0.5030958388585292,-1.02101,-0.7874,0.9,0.93,-1.6350051454844419,1.6350051454844419,1.1912143622865674,0.4038186132518252,0.2978035905716419,0.10095465331295633,0
1499,UdUEE01K,scatter,9215,Yearly income_Height,3,-0.03167188117518238,-0.09050002677059353,0.027156264420229004,-1.0,-1.0,1.0,-0.96833,1.88234,0.0,0.15,-1.15,1.15,0.11765629119082253,2.0,0.029414072797705693,1.0,0
1500,UnDWA0Gx,band,19144,Exercise amount_Body weight,8,-0.7747044478183778,-1.0,-0.5194444856135905,0.07040232043350803,-0.45069352639194504,0.5914981672589612,0.84511,0.56164,-0.4,-0.38,0.45040232043350803,0.45040232043350803,0.48055551438640953,1.0421916936509064,0.12762998110239365,0.2605479234127266,0
1501,UnDWA0Gx,scatter,10708,Government spending_Budget deficit,2,1.0,0.6382285596113806,1.0,1.0,0.6583366316354118,1.0,0.0,-0.02011,0.9,0.88,0.12,0.12,0.3617714403886194,0.3416633683645882,0.1808857201943097,0.1708316841822941,0
1502,UnDWA0Gx,scatter,20504,Immigrant population_Economic growth,0,0.5547406472218268,0.3385715510232816,0.770909743420372,0.8187385705222261,0.6374771410444521,1.0,0.264,-0.06982,0.4,0.24,0.5787385705222261,0.5787385705222261,0.43233819239709037,0.3625228589555479,0.10808454809927259,0.09063071473888701,0
1503,UnDWA0Gx,scatter,21727,Income tax rate_Poverty rate,1,0.4344413285621576,0.07135927112668528,0.7975233859976298,0.017216841088792734,-0.4466597871983607,0.4810934693759463,-0.41722,0.20159,0.0,-0.05,0.06721684108879274,0.06721684108879274,0.7261641148709446,0.927753256574307,0.18154102871773617,0.2319383141435768,0
1504,UnDWA0Gx,scatter,21895,Labor union participation_Corporate profits,4,0.8886717876150283,0.4712924751251813,1.0,-0.9933368702126724,-1.0,-0.9340533524191283,-1.88201,-0.46276,-0.4,-0.45,-0.5433368702126724,0.5433368702126724,0.5287075248748188,0.06594664758087165,0.2086896562449235,0.029641758896772008,0
1505,UnDWA0Gx,band,8237,Temperature_Crime rate,7,0.9794128468045382,0.7211339621945179,1.0,0.6294225426054356,0.25884508521087124,1.0,-0.34999,0.46229,0.4,0.57,0.05942254260543567,0.05942254260543567,0.27886603780548214,0.7411549147891288,0.12913944230501018,0.1852887286972822,0
1506,UnDWA0Gx,band,11715,Temperature_Sales of Mittens,5,-0.6887727098335379,-0.9648544885950568,-0.41269093107201904,-0.8933707715296275,-1.0,-0.7867415430592548,-0.2046,-0.33891,-0.9,-0.89,-0.003370771529627503,0.003370771529627503,0.5521635575230378,0.2132584569407452,0.13804088938075948,0.05331461423518635,0
1507,UnDWA0Gx,scatter,11586,Vaccination rate_Rate of illness,3,-0.8191180409390729,-1.0,-0.6051137243325047,-0.9921818309027536,-1.0,-0.6380391560337639,-0.17306,-0.03293,-0.9,-0.93,-0.06218183090275353,0.06218183090275353,0.39488627566749535,0.36196084396623607,0.10700215830328413,0.17707133743449482,0
1508,UnDWA0Gx,band,9571,Weight_Price,6,1.0,0.9018355393641526,1.0,1.0,0.8141107533889529,1.0,0.0,0.08772,0.9,0.93,0.06999999999999995,0.06999999999999995,0.09816446063584738,0.1858892466110471,0.04908223031792369,0.09294462330552355,0
1509,UnDWA0Gx,band,7072,Yearly income_Height,9,0.3908759928815586,0.10013500625217776,0.6816169795109392,0.043855156964139434,-1.0,1.0,-0.34702,1.41852,0.0,0.15,-0.10614484303586055,0.10614484303586055,0.5814819732587615,2.0,0.14537049331469043,0.5219275784820697,0
1510,UzejMK3l,band,16409,Exercise amount_Body weight,7,-0.5588365390449779,-0.8261142098594392,-0.29155886823051635,-0.2657295700800231,-0.499030557416039,-0.03242858274400712,0.29311,-0.06795,-0.4,-0.38,0.11427042991997688,0.11427042991997688,0.5345553416289228,0.4666019746720319,0.13363883540723076,0.116650493668008,0
1511,UzejMK3l,scatter,10307,Government spending_Budget deficit,2,0.06837738593741616,-0.42746090609769216,0.5642156779725245,0.9722655278073242,0.7597273218266025,1.0,0.90389,-0.7514,0.9,0.88,0.09226552780732422,0.09226552780732422,0.9916765840702166,0.24027267817339748,0.24791914601755416,0.10626910299036085,0
1512,UzejMK3l,scatter,14303,Immigrant population_Economic growth,1,1.0,0.6269557151055029,1.0,0.7677714431578087,0.4796364234042765,1.0,-0.23223,0.14732,0.4,0.24,0.5277714431578087,0.5277714431578087,0.37304428489449715,0.5203635765957235,0.18652214244724857,0.1440675098767661,0
1513,UzejMK3l,scatter,22844,Income tax rate_Poverty rate,0,-0.4936079961856725,-1.0,0.01278400762865517,0.2819804536372099,0.07558730534627589,0.4883736019281437,0.77559,-0.6,0.0,-0.05,0.3319804536372099,0.3319804536372099,1.0127840076286552,0.41278629658186783,0.25319600190716385,0.10319657414546701,0
1514,UzejMK3l,scatter,13523,Labor union participation_Corporate profits,3,-0.43289823803639976,-0.8291213120187362,-0.0366751640540634,-0.8439127491187381,-1.0,-0.6878254982374763,-0.41101,-0.48027,-0.4,-0.45,-0.39391274911873814,0.39391274911873814,0.7924461479646727,0.3121745017625237,0.1981115369911682,0.07804362544063093,0
1515,UzejMK3l,band,8547,Temperature_Crime rate,9,0.024889924009865668,-0.11736752766544972,0.16714737568518112,0.5833080486995745,0.30971340785846624,0.856902689540683,0.55842,0.26267,0.4,0.57,0.013308048699574582,0.013308048699574582,0.28451490335063084,0.5471892816822168,0.07112872583765772,0.13679732042055426,0
1516,UzejMK3l,band,9830,Temperature_Sales of Mittens,5,0.8392994080136873,0.6491204048412502,1.0,-0.9580960156039441,-1.0,-0.7714682193339353,-1.7974,-0.12235,-0.9,-0.89,-0.06809601560394407,0.06809601560394407,0.3508795951587498,0.22853178066606472,0.09508950158621854,0.0933138981350044,0
1517,UzejMK3l,scatter,8206,Vaccination rate_Rate of illness,4,0.02693995835135232,-0.9461200832972954,1.0,-1.0,-1.0,-0.8926091116951596,-1.02694,-1.83873,-0.9,-0.93,-0.06999999999999995,0.06999999999999995,1.9461200832972954,0.10739088830484045,0.48653002082432384,0.053695444152420224,0
1518,UzejMK3l,band,18041,Weight_Price,8,-1.0,-1.0,-0.9009409725079232,0.9745899920963472,0.8521050027835881,1.0,1.97459,0.04884,0.9,0.93,0.044589992096347175,0.044589992096347175,0.09905902749207685,0.14789499721641186,0.04952951374603842,0.06124249465637954,0
1519,UzejMK3l,band,11577,Yearly income_Height,6,0.07006249526579666,-0.8598750094684067,1.0,0.10568088477841432,-0.09184926356518147,0.3032110331220101,0.03562,-1.46481,0.0,0.15,-0.04431911522158567,0.04431911522158567,1.8598750094684067,0.39506029668719156,0.46496875236710167,0.09876507417179789,0
1520,VDLFTAoH,line,9246,Exercise amount_Body weight,9,-1.0,-1.0,1.0,-0.9797972203556062,-1.0,1.0,0.0202,0.0,-0.4,-0.38,-0.5997972203556062,0.5997972203556062,2.0,2.0,1.0,0.9898986101778031,1
1521,VDLFTAoH,scatter,7656,Government spending_Budget deficit,0,0.4342304549590021,-1.0,1.0,0.81041168057714,-1.0,1.0,0.37618,0.0,0.9,0.88,-0.06958831942286003,0.06958831942286003,2.0,2.0,0.7171152274795011,0.90520584028857,1
1522,VDLFTAoH,scatter,16946,Immigrant population_Economic growth,2,0.01630962247359791,-0.9673807550528042,1.0,0.2916716317438748,-0.4166567365122505,1.0,0.27536,-0.55072,0.4,0.24,0.05167163174387479,0.05167163174387479,1.9673807550528042,1.4166567365122504,0.49184518876320105,0.3541641841280626,1
1523,VDLFTAoH,scatter,10871,Income tax rate_Poverty rate,4,0.0447941644142229,-1.0,1.0,0.13266702179682266,-1.0,1.0,0.08787,0.0,0.0,-0.05,0.18266702179682265,0.18266702179682265,2.0,2.0,0.5223970822071115,0.5663335108984113,1
1524,VDLFTAoH,scatter,9393,Labor union participation_Corporate profits,1,-0.044365114174479636,-1.0,1.0,0.050473872548822296,-0.8990522549023552,1.0,0.09484,-0.10095,-0.4,-0.45,0.5004738725488223,0.5004738725488223,2.0,1.8990522549023552,0.5221825570872398,0.47476306372558885,1
1525,VDLFTAoH,line,5149,Temperature_Crime rate,8,1.0,-0.6300519679790222,1.0,-1.0,-1.0,0.7945176457734855,-2.0,0.16447,0.4,0.57,-1.5699999999999998,1.5699999999999998,1.6300519679790222,1.7945176457734855,0.8150259839895111,0.8972588228867427,1
1526,VDLFTAoH,line,4670,Temperature_Sales of Mittens,7,0.02866365194025033,-1.0,1.0,-0.07360751649134173,-1.0,1.0,-0.10227,0.0,-0.9,-0.89,0.8163924835086582,0.8163924835086582,2.0,2.0,0.5143318259701252,0.5368037582456708,1
1527,VDLFTAoH,scatter,3786,Vaccination rate_Rate of illness,3,1.0,-1.0,1.0,0.007856372607838003,-0.9842872547843242,1.0,-0.99214,-0.01571,-0.9,-0.93,0.937856372607838,0.937856372607838,2.0,1.9842872547843242,1.0,0.4960718136960811,1
1528,VDLFTAoH,line,3839,Weight_Price,5,0.4540255120121697,-1.0,1.0,-0.4683372517012139,-1.0,1.0,-0.92236,0.0,0.9,0.93,-1.3983372517012138,1.3983372517012138,2.0,2.0,0.7270127560060848,0.7341686258506069,1
1529,VDLFTAoH,line,3596,Yearly income_Height,6,-1.0,-1.0,1.0,1.0,-1.0,1.0,2.0,0.0,0.0,0.15,0.85,0.85,2.0,2.0,1.0,1.0,1
1530,VKuqNveO,scatter,34993,Exercise amount_Body weight,4,0.3976922339809199,-0.5240847703761902,1.0,0.08497692539994284,-0.3873707218324203,0.5573245726323062,-0.31272,-0.57939,-0.4,-0.38,0.46497692539994284,0.46497692539994284,1.5240847703761902,0.9446952944647264,0.46088850217855504,0.23617382361618167,0
1531,VKuqNveO,band,17025,Government spending_Budget deficit,6,0.7397175432990561,0.5485882327387008,0.9308468538594116,0.7420911680052642,0.5782720974119036,0.9059102385986244,0.00237,-0.05462,0.9,0.88,-0.1379088319947358,0.1379088319947358,0.38225862112071074,0.32763814118672085,0.09556465528017771,0.08190953529668032,0
1532,VKuqNveO,band,15100,Immigrant population_Economic growth,8,0.3659548261611021,0.2488497376325576,0.4830599146896462,0.3586480540780719,0.10467490154050108,0.6126212066156427,-0.00731,0.27374,0.4,0.24,0.11864805407807189,0.11864805407807189,0.2342101770570886,0.5079463050751416,0.05855254426427224,0.1269865762687854,0
1533,VKuqNveO,band,21578,Income tax rate_Poverty rate,9,0.5831688615092594,0.4994149108841486,0.6669228121343704,-0.21670468892287853,-0.2992310989082709,-0.1341782789374863,-0.79987,-0.00246,0.0,-0.05,-0.16670468892287854,0.16670468892287854,0.16750790125022186,0.16505281997078458,0.04187697531255552,0.04126320499269617,0
1534,VKuqNveO,band,30969,Labor union participation_Corporate profits,7,0.1250103351065066,0.09252450528063584,0.1574961649323774,-0.6772074058690503,-0.8278183814127049,-0.5265964303253954,-0.80222,0.23625,-0.4,-0.45,-0.22720740586905025,0.22720740586905025,0.06497165965174155,0.30122195108730954,0.01624291491293539,0.07530548777182744,0
1535,VKuqNveO,scatter,25733,Temperature_Crime rate,3,0.5648858162194113,-0.07286609295629476,1.0,0.4641847821743708,0.2750590263668842,0.6533105379818569,-0.1007,-0.69461,0.4,0.57,-0.10581521782562914,0.10581521782562914,1.0728660929562948,0.3782515116149727,0.318875954587853,0.09456287790374332,0
1536,VKuqNveO,scatter,34022,Temperature_Sales of Mittens,2,-0.9891321448909488,-1.0,-0.4268284036564041,-0.8132463689201448,-0.9571002905860292,-0.6693924472542601,0.17589,-0.28546,-0.9,-0.89,0.07675363107985522,0.07675363107985522,0.5731715963435959,0.28770784333176913,0.2811518706172723,0.07192696083294237,0
1537,VKuqNveO,band,31544,Vaccination rate_Rate of illness,5,-0.6830327356014219,-1.0,0.20473864503261766,-0.4715115310154348,-0.5814916702383754,-0.3615313917924943,0.21152,-0.98478,-0.9,-0.93,0.45848846898456525,0.45848846898456525,1.2047386450326176,0.21996027844588112,0.44388569031701974,0.05499006961147032,0
1538,VKuqNveO,scatter,15128,Weight_Price,1,-0.10249186068851213,-0.1885849575666605,-0.01639876381036359,0.6533105379818569,0.3507103330190757,0.9559107429446384,0.7558,0.43301,0.9,0.93,-0.27668946201814315,0.27668946201814315,0.1721861937562969,0.6052004099255627,0.04304654843907427,0.15130010248139075,0
1539,VKuqNveO,scatter,108841,Yearly income_Height,0,-0.12011352911151944,-1.0,1.0,-0.07286609295629476,-0.8057845458715378,0.6600523599589483,0.04725,-0.53416,0.0,0.15,-0.22286609295629475,0.22286609295629475,2.0,1.465836905830486,0.5600567645557597,0.3664592264576215,0
1540,VPAv6HqR,scatter,6461,Exercise amount_Body weight,3,1.0,-0.07178953665704718,1.0,-1.0,-1.0,0.4486735628973071,-2.0,0.37688,-0.4,-0.38,-0.62,0.62,1.0717895366570471,1.448673562897307,0.5358947683285236,0.7243367814486535,0
1541,VPAv6HqR,line,6510,Government spending_Budget deficit,7,1.0,-0.5422425493902863,1.0,-1.0,-1.0,0.6301702314121971,-2.0,0.08793,0.9,0.88,-1.88,1.88,1.5422425493902863,1.630170231412197,0.7711212746951431,0.8150851157060985,0
1542,VPAv6HqR,line,5480,Immigrant population_Economic growth,6,1.0,-0.4729646390374653,1.0,0.7824165313972489,-0.6709245845557941,1.0,-0.21758,0.19796,0.4,0.24,0.5424165313972489,0.5424165313972489,1.4729646390374653,1.670924584555794,0.7364823195187327,0.7266705579765215,0
1543,VPAv6HqR,line,6606,Income tax rate_Poverty rate,5,-1.0,-1.0,0.4770040559944173,1.0,-0.2559973200461074,1.0,2.0,-0.22101,0.0,-0.05,1.05,1.05,1.4770040559944173,1.2559973200461074,0.7385020279972087,0.6279986600230537,0
1544,VPAv6HqR,line,5948,Labor union participation_Corporate profits,8,-1.0,-1.0,0.5950551336382846,-1.0,-1.0,0.3704990279567584,0.0,-0.22456,-0.4,-0.45,-0.55,0.55,1.5950551336382846,1.3704990279567584,0.7975275668191423,0.6852495139783792,0
1545,VPAv6HqR,scatter,5754,Temperature_Crime rate,2,1.0,-0.4541288832093233,1.0,-0.8387318209367192,-1.0,0.5316117935151337,-1.83873,0.07748,0.4,0.57,-1.408731820936719,1.408731820936719,1.4541288832093233,1.5316117935151337,0.7270644416046617,0.6851718072259264,0
1546,VPAv6HqR,scatter,8236,Temperature_Sales of Mittens,1,0.6687272396064528,0.15107982839309408,1.0,-0.689093291453085,-1.0,0.4770040559944173,-1.35782,0.62808,-0.9,-0.89,0.20090670854691506,0.20090670854691506,0.8489201716069059,1.4770040559944173,0.25882370560667933,0.5830486737237511,0
1547,VPAv6HqR,line,5781,Vaccination rate_Rate of illness,9,1.0,-0.935017949657648,1.0,0.9350533793105524,-0.6683788538486513,1.0,-0.06495,-0.26664,-0.9,-0.93,1.8650533793105524,1.8650533793105524,1.9350179496576478,1.6683788538486513,0.9675089748288239,0.8017161165796018,0
1548,VPAv6HqR,scatter,7634,Weight_Price,4,0.5073745272248253,-0.514253777149174,1.0,-0.977481493838807,-1.0,0.5635631845796711,-1.48486,0.04931,0.9,0.93,-1.907481493838807,1.907481493838807,1.514253777149174,1.5635631845796711,0.5108141521869997,0.7705223392092391,0
1549,VPAv6HqR,scatter,25824,Yearly income_Height,0,0.3620285541101633,-0.3879146472715812,1.0,-1.0,-1.0,-0.20341796570770493,-1.36203,-0.59133,0.0,0.15,-1.15,1.15,1.387914647271581,0.7965820342922951,0.37497160069087226,0.39829101714614756,0
1550,W6EJFmnq,scatter,27659,Exercise amount_Body weight,0,-0.7764799623367549,-0.9848993110705172,-0.5680606136029929,-0.5510334386453759,-0.8680936400798624,-0.23397323721088914,0.22545,0.21728,-0.4,-0.38,-0.1710334386453759,0.1710334386453759,0.41683869746752433,0.6341204028689733,0.10420967436688117,0.15853010071724338,0
1551,W6EJFmnq,line,7350,Government spending_Budget deficit,9,0.7492263272057382,0.4984526544114762,1.0,0.6781241728012783,0.3562483456025567,1.0,-0.0711,0.1422,0.9,0.88,-0.20187582719872166,0.20187582719872166,0.5015473455885238,0.6437516543974433,0.12538683639713102,0.16093791359936083,0
1552,W6EJFmnq,line,5946,Immigrant population_Economic growth,8,0.4660200906325278,0.2905645585682868,0.6414756226967686,0.11494667763889188,-0.1894880332177893,0.4193813884955728,-0.35107,0.25796,0.4,0.24,-0.1250533223611081,0.1250533223611081,0.35091106412848183,0.6088694217133621,0.08772776603212051,0.15221735542834058,0
1553,W6EJFmnq,line,14149,Income tax rate_Poverty rate,6,-0.6412473190631283,-0.8464103957034124,-0.43608424242284416,0.02627936379307294,-0.3057960408104705,0.3583547683966166,0.66753,0.25382,0.0,-0.05,0.07627936379307294,0.07627936379307294,0.4103261532805682,0.6641508092070871,0.10258153832014205,0.16603770230177184,0
1554,W6EJFmnq,line,10211,Labor union participation_Corporate profits,7,0.5997353706332584,0.3996131210838876,0.7998576201826291,-0.4092250823308304,-0.7240349317164452,-0.09441523294521564,-1.00896,0.22938,-0.4,-0.45,0.04077491766916963,0.04077491766916963,0.4002444990987415,0.6296196987712295,0.10006112477468543,0.1574049246928074,0
1555,W6EJFmnq,scatter,12762,Temperature_Crime rate,3,0.4107516370103592,-0.17603666861641698,0.9975399426371356,0.7658998255000364,0.5240161473341269,1.0,0.35515,-0.69759,0.4,0.57,0.19589982550003648,0.19589982550003648,1.1735766112535526,0.47598385266587306,0.2933941528133882,0.12094183908295475,0
1556,W6EJFmnq,scatter,18812,Temperature_Sales of Mittens,4,-0.5774648354985916,-0.7048936610412437,-0.4500360099559399,-1.0,-1.0,-0.8696982174805714,-0.42254,-0.12456,-0.9,-0.89,-0.10999999999999999,0.10999999999999999,0.25485765108530384,0.1303017825194286,0.06371441277132606,0.0651508912597143,0
1557,W6EJFmnq,line,17969,Vaccination rate_Rate of illness,5,-0.6392703992059241,-0.8236881840634656,-0.4548526143483826,-0.9558258990960328,-1.0,-0.8588062791964486,-0.31656,-0.22764,-0.9,-0.93,-0.025825899096032723,0.025825899096032723,0.36883556971508297,0.14119372080355141,0.09220889242877076,0.04850980994979209,0
1558,W6EJFmnq,scatter,7331,Weight_Price,1,0.6692696559215625,0.4434331495660788,0.8951061622770462,1.0,0.832645581578773,1.0,0.33073,-0.28432,0.9,0.93,0.06999999999999995,0.06999999999999995,0.4516730127109674,0.167354418421227,0.11291825317774185,0.0836772092106135,0
1559,W6EJFmnq,scatter,10207,Yearly income_Height,2,0.6308416493372541,0.40473591811207793,0.8569473805624297,0.020130899427168947,-0.4090654368825777,0.4493272357369156,-0.61071,0.40618,0.0,0.15,-0.12986910057283105,0.12986910057283105,0.45221146245035176,0.8583926726194933,0.11305286561258807,0.21459816815487331,0
1560,WFQzPEni,scatter,60691,Exercise amount_Body weight,4,-0.10058363708184316,-0.4456981663638037,0.2445308922001173,-0.10127434362368093,-0.2132680198559868,0.01071933260862501,-0.00069,-0.46624,-0.4,-0.38,0.2787256563763191,0.2787256563763191,0.690229058563921,0.22398735246461182,0.17255726464098028,0.05599683811615297,0
1561,WFQzPEni,hop,33026,Government spending_Budget deficit,7,0.2633142840743081,-0.0004944746822610481,0.5271230428308773,1.0,0.8718150787280765,1.0,0.73669,-0.39943,0.9,0.88,0.12,0.12,0.5276175175131383,0.1281849212719235,0.1319043793782846,0.06409246063596175,0
1562,WFQzPEni,hop,49883,Immigrant population_Economic growth,9,1.0,1.0,1.0,0.1344029197729153,0.04303836455421317,0.22576747499161745,-0.8656,0.18273,0.4,0.24,-0.1055970802270847,0.1055970802270847,0.0,0.18272911043740428,0.001,0.04568227760935108,0
1563,WFQzPEni,hop,22979,Income tax rate_Poverty rate,8,-1.0,-1.0,-0.9320813830130316,-0.008893526244224903,-0.1426021497571664,0.12481509726871698,0.99111,0.1995,0.0,-0.05,0.0411064737557751,0.0411064737557751,0.06791861698696844,0.2674172470258834,0.03395930849348422,0.06685431175647094,0
1564,WFQzPEni,hop,20836,Labor union participation_Corporate profits,6,-1.0,-1.0,-1.0,-0.4232575151487876,-0.5505500188719967,-0.2959650114255781,0.57674,0.25459,-0.4,-0.45,0.02674248485121239,0.02674248485121239,0.0,0.25458500744641865,0.001,0.06364625186160477,0
1565,WFQzPEni,scatter,54534,Temperature_Crime rate,0,1.0,0.8491583434585639,1.0,0.2282573085218387,0.1908304083849799,0.26568420865869746,-0.77174,-0.07599,0.4,0.57,-0.3417426914781613,0.3417426914781613,0.1508416565414361,0.07485380027371757,0.07542082827071805,0.018713450068429408,0
1566,WFQzPEni,scatter,19197,Temperature_Sales of Mittens,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.9,-0.89,-0.10999999999999999,0.10999999999999999,0.0,0.0,0.001,0.001,0
1567,WFQzPEni,hop,17388,Vaccination rate_Rate of illness,5,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9413874637889309,0.0,0.05861,-0.9,-0.93,-0.06999999999999995,0.06999999999999995,0.0,0.0586125362110691,0.001,0.02930626810553455,0
1568,WFQzPEni,scatter,23450,Weight_Price,2,0.6807596099690967,0.5089034595318032,0.8526157604063902,1.0,0.9795198235434284,1.0,0.31924,-0.32323,0.9,0.93,0.06999999999999995,0.06999999999999995,0.34371230087458704,0.02048017645657163,0.08592807521864676,0.010240088228285815,0
1569,WFQzPEni,scatter,43369,Yearly income_Height,1,0.2640867382540324,0.1075606862195042,0.4206127902885604,0.042916927468708455,-0.002136339818372745,0.08797019475579004,-0.22117,-0.22295,0.0,0.15,-0.10708307253129154,0.10708307253129154,0.3130521040690562,0.09010653457416279,0.07826302601726409,0.022526633643540794,0
1570,WK6FoEf7,line,9486,Exercise amount_Body weight,9,-1.0,-1.0,-0.9964129743038844,-1.0,-1.0,-0.9818616360798048,0.0,0.01455,-0.4,-0.38,-0.62,0.62,0.0035870256961155755,0.01813836392019519,0.0017935128480577878,0.009069181960097594,0
1571,WK6FoEf7,scatter,7126,Government spending_Budget deficit,3,1.0,0.9890061505933848,1.0,1.0,0.9940346868008308,1.0,0.0,-0.00503,0.9,0.88,0.12,0.12,0.010993849406615186,0.005965313199169153,0.005496924703307593,0.0029826565995845766,0
1572,WK6FoEf7,scatter,13900,Immigrant population_Economic growth,1,0.02674522450343897,0.0039025070655387406,0.049587941941338975,0.0304300290646895,0.021947245301243482,0.03891281282813575,0.00368,-0.02872,0.4,0.24,-0.2095699709353105,0.2095699709353105,0.045685434875800235,0.01696556752689227,0.011421358718950114,0.004241391881723126,0
1573,WK6FoEf7,scatter,41194,Income tax rate_Poverty rate,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-0.05,-0.95,0.95,0.0,0.0,0.001,0.001,0
1574,WK6FoEf7,scatter,15396,Labor union participation_Corporate profits,2,-1.0,-1.0,-0.958478033318246,-1.0,-1.0,-0.9642318950356146,0.0,-0.00575,-0.4,-0.45,-0.55,0.55,0.04152196668175401,0.03576810496438543,0.020760983340877004,0.017884052482192714,0
1575,WK6FoEf7,line,5338,Temperature_Crime rate,7,0.0707828133734989,0.03309931902365837,0.1084663077233392,0.10456031193440564,0.0810309343227229,0.12808968954608854,0.03378,-0.02831,0.4,0.57,-0.4654396880655943,0.4654396880655943,0.07536698869968084,0.04705875522336564,0.018841747174920265,0.011764688805841451,0
