,congruent,diffBelief,diffBeliefAbs,diffUncertainty,diffUncertaintyAbs,nDataShown,pearsonrShown,postBelief,postBeliefDistance,postUncertainty,postUncertaintyLower,postUncertaintyUpper,preBelief,preBeliefDistance,preUncerainty,preUncertaintyLower,preUncertaintyUpper,uncertaintyShown,usertoken,varindex,vars,visGroup,congruency
3091,true,-0.2878695853093871,0.2878695853093871,-0.1261680642138876,0.1261680642138876,100,0.7469137163453783,0.7475507988555825,0.0006370825102042232,0.22065244714104915,0.637224575285058,0.8578770224261072,0.4596812135461954,0.2872325027991829,0.34682051135493674,0.286270957868727,0.6330914692236638,0.14799640396434477,hevK2GZy,14,"Proportion of residents in poverty
Crime rate",band,congruent
3092,false,0.19868172464099465,0.19868172464099465,0.24902949234989236,0.24902949234989236,10,-0.12339770195420674,0.46624320253658036,0.5896409044907871,0.5164775115552163,0.20800444675897212,0.7244819583141884,0.664924927177575,0.7883226291317817,0.2674480192053239,0.5312009175749131,0.798648936780237,1.3168590576549057,hevK2GZy,15,"Years of education
Income",band,incongruent
3097,true,-0.10757878164693002,0.10757878164693002,0.21515756329386004,0.21515756329386004,100,-0.6159852198987409,-0.7044589525564713,0.0884737326577304,0.5910820948870574,-0.4089179051129425,-1,-0.8120377342034013,0.19605251430466042,0.3759245315931974,-0.6240754684068026,-1,0.2549680927768085,tgDARnlU,0,"Amount of rainfall
Number of sunny days",hop,congruent
3098,false,1.5626864621560141,1.5626864621560141,2.0,2.0,100,-0.2332473628942129,-0.5626864621560141,0.32943909926180126,2.0,-1,1,1.0,1.2332473628942129,0.0,1,1,0.37975430674133953,tgDARnlU,1,"Annual carbon emissions
Global temperature increase",hop,incongruent
3099,true,0.21525280844546973,0.21525280844546973,0.5779116323071902,0.5779116323071902,100,-0.2503967936513723,-0.3459778508933318,0.09558105724195948,0.7564405514582226,-0.7241981266224431,0.03224242483577955,-0.13072504244786204,0.11967175120351026,0.17852891915103247,-0.04146058287234572,-0.2199895020233782,0.333895476298974,tgDARnlU,2,"Avg. hours on social media
Avg. hours of sleep",hop,congruent
3100,true,-0.19818065356572556,0.19818065356572556,1.2131786354709428,1.2131786354709428,100,0.4533798454912308,0.42713099782898833,0.026248847662242447,1.6861340328264494,-0.6861340328264494,1,0.22895034426326277,0.224429501227968,0.4729553973555065,-0.007527354414490484,0.46542804294101603,0.30159341006505347,tgDARnlU,3,"Avg. hours on social media
Depression severity",hop,congruent
3101,false,0.4757340894770239,0.4757340894770239,0.07012309969098762,0.07012309969098762,10,-0.02909084201558366,0.38550792879387163,0.4145987708094553,0.264835645543668,0.25309010602203785,0.5179257515657059,0.8612420182708955,0.8903328602864792,0.19471254585268039,0.7638857453445553,0.9585982911972357,1.1890866426245421,tgDARnlU,4,"College GPA
Post-college income",hop,incongruent
3102,true,-0.030909143161639285,0.030909143161639285,0.2437409526185555,0.2437409526185555,10,-0.36944774864180824,0.011401921449470498,0.38084967009127874,0.46617659408994205,-0.22168637559550053,0.24449021849444152,-0.019507221712168787,0.34994052692963945,0.22243564147138656,-0.13072504244786204,0.09171059902352452,0.890801438202405,tgDARnlU,5,"Height
College GPA",hop,congruent
3103,false,0.4103015209323908,0.4103015209323908,0.1739896265540326,0.1739896265540326,10,0.3320279711498183,0.49330079924475667,0.16127282809493837,0.2492425639142246,0.3686795172876445,0.6179220812018691,0.9036023201771475,0.5715743490273292,0.07525293736019201,0.8659758514970517,0.9412287888572437,0.9003277784644574,tgDARnlU,6,"Homeless population
Uninsured population",hop,incongruent
3104,true,-0.055091536546088005,0.055091536546088005,-0.1447918886422106,0.1447918886422106,10,-0.7528049540126662,-0.5263591143056967,0.22644583970696952,0.13896034919638778,-0.4568789397075028,-0.5958392889038906,-0.5814506508517847,0.17135430316088152,0.2837522378385984,-0.4395745319324855,-0.7233267697710839,0.5569173289139102,tgDARnlU,7,"Hours of TV watched in a month
Number of books read in a month",hop,congruent
3105,false,0.6033598195773089,0.6033598195773089,0.03275971461356331,0.03275971461356331,100,-0.6632851634984511,-0.23761989210022105,0.42566527139823007,0.2553670925690529,-0.10993634581569461,-0.3653034383847475,0.36573992747708783,1.029025090975539,0.22260737795548957,0.25443623849934305,0.4770436164548326,0.25488409764011455,tgDARnlU,8,"Immigrant population
Crime rate",hop,incongruent
3106,false,1.1328163000248879,1.1328163000248879,-0.403020565695549,0.403020565695549,100,-0.7390133130879593,-0.8788650463938243,0.1398517333058651,0.24226990721235153,-0.7577300927876485,-1,0.2539512536310635,0.9929645667190228,0.6452904729079005,-0.06869398282288669,0.5765964900850138,0.17150625651857176,tgDARnlU,9,"Minimum wage
Unemployment rate",hop,incongruent
3107,false,0.22949329034075688,0.22949329034075688,0.5570800528757729,0.5570800528757729,100,-0.7784536629004422,-0.19358578925698827,0.5848678736434538,0.9449389645658888,-0.6660552715399326,0.27888369302595617,0.03590750108376861,0.8143611639842108,0.3878589116901158,-0.15802195476128927,0.22983695692882655,0.16763510745007104,tgDARnlU,10,"Number of movies attended
Amount red meat eaten",hop,incongruent
3108,false,0.5615631859573678,0.5615631859573678,0.07667144914941787,0.07667144914941787,10,-0.8336706240758531,-0.4799279706938926,0.35374265338196054,0.2705034499601336,-0.3446762457138259,-0.6151796956739595,0.08163521526347517,0.9153058393393283,0.19383200081071572,-0.015280785141882802,0.17855121566883292,0.3011285595528729,tgDARnlU,11,"Number of religious population
racial diversity",hop,incongruent
3109,true,0.4113948391374982,0.4113948391374982,0.2317436478033168,0.2317436478033168,10,0.8865510578040481,0.5886051608625018,0.2979458969415463,0.2317436478033168,0.4727333369608433,0.7044769847641601,1.0,0.11344894219595192,0.0,1,1,0.2991074553037387,tgDARnlU,12,"Number traffic violations
Car insurance premium",hop,congruent
3110,true,-0.0010482321524936111,0.0010482321524936111,0.15189804391676232,0.15189804391676232,10,0.5536487810889736,0.6685578175960336,0.11490903650705997,0.38000846852506864,0.4785535833334993,0.8585620518585679,0.66750958544354,0.11386080435456636,0.22811042460830633,0.5534543731393866,0.7815647977476929,0.6677924518524324,tgDARnlU,13,"Parental income
Children's SAT scores",hop,congruent
3111,true,0.10896102928113405,0.10896102928113405,-0.2276564779141801,0.2276564779141801,100,0.35890046741507653,0.48685003359108636,0.12794956617600983,0.2611493738140296,0.3562753466840718,0.6174247204981014,0.5958110628722204,0.23691059545714388,0.4888058517282097,0.3514081370081157,0.8402139887363254,0.3088760943857738,tgDARnlU,14,"Proportion of residents in poverty
Crime rate",hop,congruent
3112,false,0.43599498458758323,0.43599498458758323,-0.125022591240874,0.125022591240874,10,-0.3059396068576143,0.22254613461009431,0.5284857414677087,0.09452590254666826,0.17528318333676007,0.26980908588342833,0.6585411191976775,0.9644807260552919,0.21954849378754226,0.5487668723039065,0.7683153660914488,1.4111764524521737,tgDARnlU,15,"Years of education
Income",hop,incongruent
3113,true,-0.10354249974856744,0.10354249974856744,-0.11502767239787626,0.11502767239787626,100,0.18791783721643346,0.13373357171198208,0.05418426550445138,0.5597880257719723,-0.14616044117400412,0.4136275845979682,0.03019107196341464,0.15772676525301882,0.6748156981698485,-0.3072167771215097,0.3675989210483388,0.37296236854329773,Svgrg7H7,0,"Amount of rainfall
Number of sunny days",band,congruent
3114,false,0.8270198347508992,0.8270198347508992,0.03349375524522169,0.03349375524522169,100,-0.2212693588649585,-0.1329747534411203,0.08829460542383818,0.2837454768493224,-0.2748474918657815,0.008897984983540885,0.6940450813097789,0.9153144401747374,0.2502517216041007,0.5689192205077285,0.8191709421118292,0.3831075254800715,Svgrg7H7,1,"Annual carbon emissions
Global temperature increase",band,incongruent
3115,true,0.09278752843315152,0.09278752843315152,-0.05228338607976529,0.05228338607976529,100,-0.580436582565759,-0.48381630515574076,0.09662027741001827,0.258980852008041,-0.3543258791517203,-0.6133067311597613,-0.39102877672258923,0.1894078058431698,0.3112642380878063,-0.23539665767868595,-0.5466608957664922,0.23992443475274816,Svgrg7H7,2,"Avg. hours on social media
Avg. hours of sleep",band,congruent
3116,true,0.08996724234117204,0.08996724234117204,-0.638962259297922,0.638962259297922,100,-0.5853274254561313,-0.4429945775919854,0.14233284786414585,0.33185521154974224,-0.2770669718171143,-0.6089221833668566,-0.35302733525081337,0.2323000902053179,0.9708174708476642,-0.8384360706746454,0.1323814001730188,0.2799959949634,Svgrg7H7,3,"Avg. hours on social media
Depression severity",band,congruent
3117,false,0.39509601219791723,0.39509601219791723,-0.5325390302065771,0.5325390302065771,10,-0.41247602787044735,-0.19577032550952533,0.21670570236092201,0.6946733388794961,-0.5431069949492735,0.1515663439302226,0.1993256866883919,0.6118017145588392,1.2272123690860732,-0.4142804978546446,0.8129318712314286,0.895222684190823,Svgrg7H7,4,"College GPA
Post-college income",band,incongruent
3118,true,-0.24659358331826087,0.24659358331826087,0.8070060783774684,0.8070060783774684,10,-0.5696013955453836,-0.5404034647399374,0.029197930805446193,1.233011982261072,-1,0.2330119822610719,-0.7869970480581983,0.21739565251281467,0.4260059038836035,-0.5739940961163965,-1,1.1246903307116227,Svgrg7H7,5,"Height
College GPA",band,congruent
3119,false,0.6870280179641486,0.6870280179641486,0.5442970615036244,0.5442970615036244,10,0.009496682889300782,0.04502365024925492,0.03552696735995414,1.1618465486258915,-0.5358996240636908,0.6259469245622007,0.7320516682134035,0.7225549853241027,0.6175494871222671,0.3824505128777329,1,1.2302338743673356,Svgrg7H7,6,"Homeless population
Uninsured population",band,incongruent
3120,true,-0.5527421904436056,0.5527421904436056,0.1791206906843923,0.1791206906843923,10,-0.6958187771556411,-0.35016169819438403,0.3456570789612571,0.31847324630525353,-0.19092507504175726,-0.5093983213470108,-0.9029038886379896,0.20708511148234854,0.13935255562086124,-0.8332276108275589,-0.9725801664484202,0.5730561575150178,Svgrg7H7,7,"Hours of TV watched in a month
Number of books read in a month",band,congruent
3121,false,-0.8378209069881173,0.8378209069881173,-0.41786197478389653,0.41786197478389653,100,0.8049807880277213,0.6244804808163389,0.18050030721138244,0.10464948220951853,0.5721557397115795,0.676805221921098,-0.21334042617177834,1.0183212141994997,0.5225114569934151,-0.4745961546684858,0.04791530232492924,0.13673284842741895,Svgrg7H7,8,"Immigrant population
Crime rate",band,incongruent
3122,false,0.6384522596975719,0.6384522596975719,-0.3927938282313974,0.3927938282313974,100,-0.7814971489381342,-0.4399771339169431,0.34152001502119106,0.5937537378869304,-0.14310026497347778,-0.7368540028604083,0.19847512578062876,0.9799722747187629,0.9865475661183278,-0.29479865727853505,0.6917489088397928,0.14615146722180572,Svgrg7H7,9,"Minimum wage
Unemployment rate",band,incongruent
3123,false,-0.874522209697026,0.874522209697026,0.06413932955948204,0.06413932955948204,100,0.1778737995286225,0.09958323962020255,0.07829055990841996,0.26792007128219736,-0.034376796020896216,0.23354327526130114,-0.7749389700768234,0.9528127696054459,0.20378074172271532,-0.6730485992154658,-0.8768293409381811,0.3612537093475547,Svgrg7H7,10,"Number of movies attended
Amount red meat eaten",band,incongruent
3124,false,0.7608516815035593,0.7608516815035593,0.26423820160037925,0.26423820160037925,10,-0.8723256904905831,-0.6390113538924505,0.2333143365981326,0.8302877303372889,-0.16971226966271113,-1,0.12184032761110886,0.9941660181016919,0.5660495287369096,-0.16118443675734584,0.4048650919795638,0.45570365695735404,Svgrg7H7,11,"Number of religious population
racial diversity",band,incongruent
3125,true,-0.16444096498171223,0.16444096498171223,-0.6145114740596156,0.6145114740596156,10,0.9210163483299064,0.6520098673863481,0.2690064809435583,0.15837751624262508,0.5728211092650355,0.7311986255076606,0.4875689024046359,0.4334474459252705,0.7728889903022407,0.10112440725351557,0.8740133975557562,0.12904241378849324,Svgrg7H7,12,"Number traffic violations
Car insurance premium",band,congruent
3126,true,0.29701087827841977,0.29701087827841977,-0.23217509544473258,0.23217509544473258,10,0.8634556661364804,0.3130351092901278,0.5504205568463526,0.17910765300865594,0.22348128278579993,0.40258893579445587,0.6100459875685476,0.25340967856793284,0.4112827484533885,0.40440461334185307,0.8156873617952416,0.21503984771912943,Svgrg7H7,13,"Parental income
Children's SAT scores",band,congruent
3127,true,0.35740922525635166,0.35740922525635166,-0.1210453224053214,0.1210453224053214,100,0.4109336697764958,0.32882984918972435,0.08210382058677146,0.32955322184247104,0.16405323826848872,0.49360646011095977,0.686239074446076,0.2753054046695802,0.45059854424779244,0.4609398023221798,0.9115383465699722,0.3425871358706659,Svgrg7H7,14,"Proportion of residents in poverty
Crime rate",band,congruent
3128,false,0.3793758612739313,0.3793758612739313,0.007637538630736573,0.007637538630736573,10,0.005632690376249933,0.06680915756369177,0.06117646718744184,0.4474998869991962,-0.1569407859359062,0.29055910106328997,0.44618501883762307,0.44055232846137315,0.4398623483684596,0.22625384465339327,0.6661161930218529,1.3060263912328125,Svgrg7H7,15,"Years of education
Income",band,incongruent
3142,true,-0.1095361512790709,0.1095361512790709,0.2524851537664481,0.2524851537664481,100,0.27158077655587415,0.2525078541685599,0.01907292238731423,0.43336207292355833,0.03582681770678087,0.4691888906303392,0.14297170288948902,0.12860907366638513,0.18087691915711024,0.052533243310933786,0.23341016246804402,0.363741666114192,INZ5M3Ks,0,"Amount of rainfall
Number of sunny days",line,congruent
3143,false,1.2302575400784066,1.2302575400784066,0.38944728578956833,0.38944728578956833,100,-0.1634658719605775,-0.478144032714503,0.3146781607539255,0.6914577678183464,-0.13241514880532973,-0.8238729166236762,0.7521135073639036,0.9155793793244811,0.3020104820287781,0.6011082663495144,0.9031187483782925,0.4164731513137962,INZ5M3Ks,1,"Annual carbon emissions
Global temperature increase",line,incongruent
3144,true,-0.1642581361945643,0.1642581361945643,0.0075679017313119434,0.0075679017313119434,100,0.3095060887609726,0.40554002080708584,0.09603393204611327,0.22729368102118963,0.2918931802964908,0.5191868613176804,0.24128188461252154,0.06822420414845104,0.2197257792898777,0.13141899496758258,0.35114477425746027,0.3586229499862251,INZ5M3Ks,2,"Avg. hours on social media
Avg. hours of sleep",line,congruent
3145,true,-0.32006960357338216,0.32006960357338216,0.5264658083801925,0.5264658083801925,100,-0.08806695705637368,-0.19933829597436498,0.11127133891799129,0.9881654670766715,-0.6934210295127006,0.29474443756397095,-0.5194078995477471,0.43134094249137345,0.46169965869647894,-0.2885580701995077,-0.7502577288959866,0.42388516208159,INZ5M3Ks,3,"Avg. hours on social media
Depression severity",line,congruent
3146,false,1.1810918319413584,1.1810918319413584,0.32418668790323935,0.32418668790323935,10,-0.44262346019699755,-0.48854868851947103,0.04592522832247348,0.5440240113606036,-0.21653668283916927,-0.7605606941997729,0.6925431434218874,1.135166603618885,0.2198373234573643,0.5826244816932054,0.8024618051505696,1.1361640065616556,INZ5M3Ks,4,"College GPA
Post-college income",line,incongruent
3147,true,-0.35350898363846284,0.35350898363846284,0.5495513091809396,0.5495513091809396,10,0.5463598873404538,0.36723422086402,0.1791256664764338,0.5544719127898889,0.08999826446907555,0.6444701772589645,0.013725237225557185,0.5326346501148966,0.004920603608949303,0.011264935421082534,0.016185539030031837,1.0113784272465736,INZ5M3Ks,5,"Height
College GPA",line,congruent
3148,false,-1.3124419952735185,1.3124419952735185,0.005053655342611485,0.005053655342611485,10,0.30138547574325464,0.656343432310655,0.3549579565674003,0.3942246428320013,0.4592311108946543,0.8534557537266556,-0.6560985629628635,0.9574840387061181,0.38917098748938983,-0.4615130692181686,-0.8506840567075584,1.3585569983121693,INZ5M3Ks,6,"Homeless population
Uninsured population",line,incongruent
3149,true,-0.4302313984205519,0.4302313984205519,-0.05419695207929154,0.05419695207929154,10,0.5135044626839032,0.7427953996482479,0.22929093696434477,0.3092518375853366,0.5881694808555797,0.8974213184409163,0.312564001227696,0.20094046145620714,0.3634487896646281,0.13083960639538206,0.4942883960600102,0.902347888536857,INZ5M3Ks,7,"Hours of TV watched in a month
Number of books read in a month",line,congruent
3150,false,1.2047007662106333,1.2047007662106333,-0.02942756224361376,0.02942756224361376,100,-0.1608800697383262,-0.5040936049588689,0.3432135352205427,0.2478295463639988,-0.3801788317768695,-0.6280083781408683,0.7006071612517644,0.8614872309900905,0.27725710860761255,0.5619786069479582,0.8392357155555707,0.4069265375628258,INZ5M3Ks,8,"Immigrant population
Crime rate",line,incongruent
3151,false,-0.9328821404246295,0.9328821404246295,0.25576258946211344,0.25576258946211344,100,0.6266783384077822,0.5665997118552386,0.06007862655254359,0.6635390688592466,0.2348301774256154,0.898369246284862,-0.36628242856939086,0.9929607669771731,0.4077764793971332,-0.1623941888708243,-0.5701706682679575,0.24377213988230095,INZ5M3Ks,9,"Minimum wage
Unemployment rate",line,incongruent
3152,false,1.2445761654289405,1.2445761654289405,0.24527674147492795,0.24527674147492795,100,-0.13543978492261677,-0.41790402324059883,0.28246423831798206,0.692750150991553,-0.07152894774482238,-0.7642790987363755,0.8266721421883416,0.9621119271109584,0.44747340951662506,0.5525265904833749,1,0.43940846488757535,INZ5M3Ks,10,"Number of movies attended
Amount red meat eaten",line,incongruent
3153,false,0.8050661724145505,0.8050661724145505,0.016238593472869267,0.016238593472869267,10,-0.1747969076805815,-0.42300042867013077,0.24820352098954926,0.6215462606810258,-0.11222729832961797,-0.7337735590106438,0.3820657437444197,0.5568626514250012,0.6053076672081565,0.07941191014034144,0.684719577348498,1.1579922218668193,INZ5M3Ks,11,"Number of religious population
racial diversity",line,incongruent
3154,true,0.22806536662092758,0.22806536662092758,0.21849470770037893,0.21849470770037893,10,0.29315895842227113,0.5631129140569953,0.26995395563472413,0.41405995878371704,0.35608293466513663,0.7701428934488537,0.7911782806779228,0.4980193222556517,0.1955652510833381,0.6933956551362541,0.8889609062195922,1.0318968064047191,INZ5M3Ks,12,"Number traffic violations
Car insurance premium",line,congruent
3155,true,1.5456370299770554,1.5456370299770554,0.09888117529517237,0.09888117529517237,10,0.41449324966721707,-0.6934210295127006,1.1079142791799177,0.3024574413131458,-0.5421923088561278,-0.8446497501692736,0.8522160004643549,0.4377227507971378,0.2035762660179734,0.7504278674553682,0.9540041334733416,1.0240684073791813,INZ5M3Ks,13,"Parental income
Children's SAT scores",line,congruent
3156,true,0.28968682319930905,0.28968682319930905,-0.24772140220291017,0.24772140220291017,100,0.4356419898341219,0.4647517850109921,0.029109795176870235,0.3656382514534082,0.2819326592842879,0.6475709107376961,0.7544386082103012,0.3187966183761793,0.6133596536563184,0.3866403463436816,1,0.2976786154864288,INZ5M3Ks,14,"Proportion of residents in poverty
Crime rate",line,congruent
3157,false,1.1129612213178524,1.1129612213178524,0.5456101205167596,0.5456101205167596,10,-0.06817765416068493,-0.13053866892955024,0.06236101476886531,0.7522789184089329,-0.5066781281340167,0.24560079027491621,0.9824225523883021,1.050600206548987,0.2066687978921733,0.7933312021078267,1,1.3812484277266108,INZ5M3Ks,15,"Years of education
Income",line,incongruent
3171,true,0.01822100575760155,0.01822100575760155,-0.00441182907158244,0.00441182907158244,100,0.7131816713552229,0.41140380287831957,0.30177786847690335,0.35658717182363064,0.23311021696650425,0.5896973887901349,0.4296248086359211,0.2835568627193018,0.3609990008952131,0.24912530818831446,0.6101243090835275,0.20292624792089997,uBWv1ZiL,0,"Amount of rainfall
Number of sunny days",band,congruent
3172,false,-0.8564169696167285,0.8564169696167285,0.024217060592046646,0.024217060592046646,100,0.33723437172697307,0.24229244955968987,0.0949419221672832,0.5278563143532728,-0.021635707616946442,0.5062206067363264,-0.6141245200570387,0.9513588917840117,0.5036392537612262,-0.36230489317642567,-0.8659441469376519,0.31694637025134836,uBWv1ZiL,1,"Annual carbon emissions
Global temperature increase",band,incongruent
3173,true,0.3593045985324262,0.3593045985324262,-0.014472670348482097,0.014472670348482097,100,-0.7312028651318145,-0.8115433907777065,0.080340525645892,0.4189286704999733,-0.5810713295000267,-1,-0.45223879224528035,0.2789640728865342,0.4334013408484554,-0.2355381218210526,-0.668939462669508,0.16320717739103197,uBWv1ZiL,2,"Avg. hours on social media
Avg. hours of sleep",band,congruent
3174,true,0.0792092161747398,0.0792092161747398,0.041081356584519835,0.041081356584519835,100,-0.4969092005064811,-0.3695728123493716,0.12733638815710946,0.5130649412816739,-0.11304034170853466,-0.6261052829902085,-0.2903635961746318,0.20654560433184926,0.47198358469715407,-0.054371803826054776,-0.5263553885232088,0.27199058760115585,uBWv1ZiL,3,"Avg. hours on social media
Depression severity",band,congruent
3175,false,0.8742462209951347,0.8742462209951347,0.1280259782133535,0.1280259782133535,10,-0.9239767291848143,-0.8371480287162412,0.08682870046857316,0.431408831186622,-0.568591168813378,-1,0.03709819227889355,0.9610749214637079,0.3033828529732685,-0.1145932342077407,0.1887896187655278,0.33330610504392344,uBWv1ZiL,4,"College GPA
Post-college income",band,incongruent
3176,true,0.0006906575664863412,0.0006906575664863412,-0.17046762445060054,0.17046762445060054,10,-0.17947979156802157,-0.012865374126199092,0.16661441744182248,0.18313651906015477,-0.1044336336562765,0.07870288540387826,-0.01217471655971275,0.16730507500830882,0.3536041435107553,-0.18897678831509035,0.16462735519566496,1.253519198749659,uBWv1ZiL,5,"Height
College GPA",band,congruent
3177,false,0.4195870218945217,0.4195870218945217,0.2932237163825979,0.2932237163825979,10,-0.2504172693685937,0.30623322332534597,0.5566504926939397,0.5448054256166011,0.03383051051704533,0.5786359361336464,0.7258202452198677,0.9762375145884614,0.25158170923400314,0.6000293906028662,0.8516110998368693,1.1954801982874317,uBWv1ZiL,6,"Homeless population
Uninsured population",band,incongruent
3178,true,0.12078683429825787,0.12078683429825787,0.08192856256412218,0.08192856256412218,10,-0.518106468766855,-0.734510099161831,0.216403630394976,0.40820639760573485,-0.5304069003589635,-0.9386132979646984,-0.6137232648635731,0.09561679609671814,0.3262778350416127,-0.45058434734276664,-0.7768621823843793,1.6682304250998896,uBWv1ZiL,7,"Hours of TV watched in a month
Number of books read in a month",band,congruent
3179,false,0.7050945663893278,0.7050945663893278,-0.05856230716690819,0.05856230716690819,100,-0.7788127243220735,-0.6786469564908937,0.10016576783117981,0.31837908797218706,-0.5194574125048002,-0.8378365004769872,0.026447609898434088,0.8052603342205076,0.37694139513909525,-0.16202308767111356,0.21491830746798168,0.19238019876208312,uBWv1ZiL,8,"Immigrant population
Crime rate",band,incongruent
3180,false,-0.8935754497898163,0.8935754497898163,-0.133318998569379,0.133318998569379,100,0.6788601741116479,0.5967404279026631,0.08211974620898477,0.3514968652290653,0.42099199528813047,0.7724888605171958,-0.2968350218871532,0.9756951959988012,0.4848158637984443,-0.05442708998793111,-0.5392429537863754,0.2284950937226119,uBWv1ZiL,9,"Minimum wage
Unemployment rate",band,incongruent
3181,false,0.18430793528712974,0.18430793528712974,0.6692237493151831,0.6692237493151831,100,-0.7446518997115975,-0.167004919803313,0.5776469799082845,0.7309449125062186,-0.5324773760564221,0.19846753644979653,0.01730301548381674,0.7619549151954143,0.06172116319103549,-0.013557566111700892,0.0481635970793346,0.16027454612227165,uBWv1ZiL,10,"Number of movies attended
Amount red meat eaten",band,incongruent
3182,false,-0.8475044990614733,0.8475044990614733,0.13477367997518147,0.13477367997518147,10,0.49885235087213115,0.27789714991750936,0.2209552009546218,0.4193698194689368,0.06821224018304095,0.48758205965197776,-0.5696073491439639,1.0684597000160951,0.28459613949375534,-0.42730927939708646,-0.7119054188908418,0.8519503692852745,uBWv1ZiL,11,"Number of religious population
racial diversity",band,incongruent
3183,true,-0.13168686836710508,0.13168686836710508,0.04665416374728282,0.04665416374728282,10,0.8213564798923602,0.3671662315236315,0.4541902483687287,0.4524952602938066,0.1409186013767283,0.5934138616705349,0.2354793631565264,0.5858771167358338,0.4058410965465238,0.03255881488326451,0.4383999114297883,0.5539622772147947,uBWv1ZiL,12,"Number traffic violations
Car insurance premium",band,congruent
3184,true,-0.011809692079667755,0.011809692079667755,0.250705266695016,0.250705266695016,10,0.3271194703129641,0.6763187504703649,0.3491992801574008,0.4151724324200068,0.46873253426036166,0.8839049666803684,0.6645090583906972,0.33738958807773306,0.16446716572499076,0.5822754755282016,0.7467426412531923,1.0405277184442503,uBWv1ZiL,13,"Parental income
Children's SAT scores",band,congruent
3185,true,0.2496143296897395,0.2496143296897395,-0.29371136310791957,0.29371136310791957,100,0.3416912100520388,0.45755642608744873,0.11586521603540995,0.09014106375549513,0.41248589420970116,0.5026269579651963,0.7071707557771882,0.36547954572514946,0.3838524268634147,0.515244542345481,0.8990969692088957,0.3492416570404525,uBWv1ZiL,14,"Proportion of residents in poverty
Crime rate",band,congruent
3186,false,-0.30354386746111767,0.30354386746111767,-0.1257046000627638,0.1257046000627638,10,0.1908874000254658,-0.35535011248505516,0.546237512510521,0.2539876330026622,-0.22835629598372403,-0.48234392898638623,-0.6588939799461728,0.8497813799716386,0.379692233065426,-0.46904786341345983,-0.8487400964788858,1.583845454473743,uBWv1ZiL,15,"Years of education
Income",band,incongruent
3202,true,0.37629102780061974,0.37629102780061974,0.47477419180996594,0.47477419180996594,100,0.7300828043297908,0.6056154904624189,0.12446731386737186,0.4936554730826599,0.35878775392108886,0.8524432270037487,0.9819065182630387,0.2518237139332479,0.01888128127269395,0.9724658776266917,0.9913471588993856,0.195945950081172,eWp32Fg4,0,"Amount of rainfall
Number of sunny days",hop,congruent
3203,false,0.4256186698015636,0.4256186698015636,-1.5326820873821172,1.5326820873821172,100,-0.20373004466721553,0.48509457032896086,0.6888246149961764,0.28830446208466776,0.3409423392866271,0.6292468013712949,0.9107132401305245,1.11444328479774,1.820986549466785,-0.820986549466785,1,0.3745091588498793,eWp32Fg4,1,"Annual carbon emissions
Global temperature increase",hop,incongruent
3204,true,-1.0714881602221278,1.0714881602221278,0.010274609395849232,0.010274609395849232,100,-0.817517219350669,0.07148816022212778,0.8890053795727968,0.39351983194907536,-0.1252717557524099,0.26824807619666546,-1.0,0.182482780649331,0.38324522255322613,-0.6167547774467739,-1,0.1301779131961328,eWp32Fg4,2,"Avg. hours on social media
Avg. hours of sleep",hop,congruent
3205,true,-0.11479578739675311,0.11479578739675311,-0.345861983912757,0.345861983912757,100,-0.6979353270595557,-0.29774290058303543,0.4001924264765203,0.6240001698319151,-0.6097429854989929,0.014257184332922224,-0.41253868797978854,0.2853966390797672,0.9698621537446721,-0.8974697648521246,0.07239238889254751,0.2132691348214404,eWp32Fg4,3,"Avg. hours on social media
Depression severity",hop,congruent
3206,false,0.10594686784213508,0.10594686784213508,-0.036233591394351006,0.036233591394351006,10,0.6012180974327017,-0.38519304545931576,0.9864111428920175,0.16507320119390895,-0.3026564448623612,-0.46772964605627015,-0.2792461776171807,0.8804642750498823,0.20130679258825995,-0.17859278132305073,-0.3798995739113107,0.9401429336293179,eWp32Fg4,4,"College GPA
Post-college income",hop,incongruent
3207,true,-0.7231622499039496,0.7231622499039496,1.238395211537186,1.238395211537186,10,-0.6050903806137256,-0.16600296206462867,0.4390874185490969,1.4351851726562097,-0.8835955483927336,0.5515896242634761,-0.8891652119685782,0.2840748313548527,0.1967899611190238,-0.7907702314090663,-0.9875601925280901,0.8032901374001991,eWp32Fg4,5,"Height
College GPA",hop,congruent
3208,false,-1.9698889131783044,1.9698889131783044,-0.07827286005317102,0.07827286005317102,10,-0.27141572219148485,0.9698889131783044,1.2413046353697892,0.24964212464262303,0.750357875357377,1,-1.0,0.7285842778085152,0.32791498469579405,-0.672085015304206,-1,1.393785370835515,eWp32Fg4,6,"Homeless population
Uninsured population",hop,incongruent
3209,true,-1.459716436203494,1.459716436203494,0.8527717526862986,0.8527717526862986,10,-0.5700442139233606,0.459716436203494,1.0297606501268546,1.2756100334435472,-0.2756100334435472,1,-1.0,0.4299557860766394,0.4228382807572486,-0.5771617192427514,-1,0.7336316428682319,eWp32Fg4,7,"Hours of TV watched in a month
Number of books read in a month",hop,congruent
